symbol,date,open,high,low,close,volume
ABT,2/2/2017,42.18,42.79,41.85,958.33,11836897
ABT,2/3/2017,42.94,43.13,42.54,957.97,11642218
ABT,2/6/2017,42.57,42.75,42.23,957.37,8735171
ABT,2/7/2017,42.57,42.98,42.5,957.09,8697290
ABT,2/8/2017,42.66,42.73,42.28,956.92,6731375
ABT,2/9/2017,42.5,42.78,42.32,956.71,5138389
ABT,2/10/2017,42.74,42.8,42.48,955.99,3692381
ABT,2/13/2017,43,43.22,42.86,955.89,5672370
ABT,2/14/2017,43.01,43.73,42.96,955.14,8458818
ABT,2/15/2017,43.5,44.08,43.42,954.96,7946389
ABT,2/16/2017,44,44.21,43.74,954.84,8975535
ABT,2/17/2017,44.17,44.7,44.09,954.72,9632008
ABT,2/21/2017,44.65,45.15,44.54,954.65,11387762
ABT,2/22/2017,44.88,45.11,44.81,954.16,7534641
ABT,2/23/2017,45.02,45.51,44.85,953.66,9459424
ABT,2/24/2017,45.29,45.68,45.23,953.53,7608646
ABT,2/27/2017,45.51,45.56,45.18,953.42,6142610
ABT,2/28/2017,45.41,45.43,44.83,953.4,14211439
ABT,3/1/2017,45.37,45.7,45.18,953.27,8886276
ABT,3/2/2017,45.5,45.84,45.35,952.82,11164608
ABT,3/3/2017,45.42,45.56,45.11,952.51,6790781
ABT,3/6/2017,44.99,45.38,44.86,952.27,6001280
ABT,3/7/2017,44.81,45.16,44.67,951.75,6476612
ABT,3/8/2017,45.03,45.46,44.92,951,6398621
ABT,3/9/2017,45.36,45.74,45.34,950.76,5691017
ABT,3/10/2017,45.77,45.84,45.51,950.7,6105876
ABT,3/13/2017,45.65,45.78,45.23,950.63,7040547
ABT,3/14/2017,45.19,45.25,44.77,950.5,7504525
ABT,3/15/2017,44.96,45.4,44.86,950.28,6844368
ABT,3/16/2017,45.17,45.37,44.62,949.83,6704220
ABT,3/17/2017,45.1,45.27,44.77,949.17,12277435
ABT,3/20/2017,45.19,45.23,44.87,949.04,3521597
ABT,3/21/2017,45.15,45.38,44.6,948.95,5567081
ABT,3/22/2017,44.94,45.07,44.59,948.94,5198940
ABT,3/23/2017,44.71,44.99,44.59,948.82,3953148
ABT,3/24/2017,44.76,45.15,44.6,948.45,4753163
ABT,3/27/2017,44.53,44.8,44.39,948.34,6914657
ABT,3/28/2017,44.74,44.78,44.26,948.23,5377379
ABT,3/29/2017,44.67,44.84,44.37,948.09,4186949
ABT,3/30/2017,44.63,44.66,44.36,948.09,4411647
ABT,3/31/2017,44.33,44.82,44.33,947.8,7146506
ABT,4/3/2017,44.42,44.61,44.08,947.64,7955821
ABT,4/4/2017,44.53,44.55,44.01,947.62,5399161
ABT,4/5/2017,44.17,44.54,43.7,947.25,7762250
ABT,4/6/2017,43.81,43.81,43.35,947.16,6067344
ABT,4/7/2017,43.62,43.95,43.57,946.94,5327817
ABT,4/10/2017,43.83,43.96,43.54,946.65,4321303
ABT,4/11/2017,43.22,43.6,43.15,946.56,4871886
ABT,4/12/2017,43.32,43.59,43.19,946.31,4778945
ABT,4/13/2017,42.4,42.96,42.39,945.79,11426957
ABT,4/17/2017,42.67,43.38,42.31,945.75,8068503
ABT,4/18/2017,43.09,43.59,42.96,945.5,10131161
ABT,4/19/2017,43.78,44,43.12,944.92,13454621
ABT,4/20/2017,43.69,44.15,43.52,944.76,5871911
ABT,4/21/2017,43.94,43.98,43.43,944.27,7519813
ABT,4/24/2017,44.07,44.26,43.84,944.19,6727012
ABT,4/25/2017,44.21,44.39,43.76,943.91,6793106
ABT,4/26/2017,43.93,44.15,43.71,943.83,5591151
ABT,4/27/2017,43.96,44.01,43.6,943.45,7487495
ABT,4/28/2017,43.67,43.75,43.5,943,6014062
ABT,5/1/2017,43.57,43.66,43.32,942.9,5119107
ABT,5/2/2017,43.66,43.77,43.4,942.49,6166080
ABT,5/3/2017,43.61,43.75,43.49,942.31,4579737
ABT,5/4/2017,43.75,44.59,43.72,942.25,6551398
ABT,5/5/2017,44.58,44.69,44.48,942.17,5893207
ABT,5/8/2017,44.7,44.9,44.63,941.86,6320137
ABT,5/9/2017,44.65,44.77,44.56,941.53,4943052
ABT,5/10/2017,44.7,44.7,44.37,941.2,5253297
ABT,5/11/2017,44.39,44.39,43.78,941.03,7071583
ABT,5/12/2017,43.9,44.17,43.87,940.97,5775769
ABT,5/15/2017,43.92,44.23,43.9,940.81,4223510
ABT,5/16/2017,44.59,44.59,43.41,940.49,7159346
ABT,5/17/2017,43.4,43.61,43.05,940.44,5989323
ABT,5/18/2017,43.17,43.28,42.88,940.36,5225119
ABT,5/19/2017,43.15,43.32,43.01,940.3,5882979
ABT,5/22/2017,43.27,43.87,43.1,940.08,5802308
ABT,5/23/2017,43.71,44.17,43.62,939.78,4673163
ABT,5/24/2017,43.79,43.79,43.4,938.54,4590820
ABT,5/25/2017,43.78,44,43.44,938.26,4473908
ABT,5/26/2017,43.92,44.85,43.83,938.09,8624069
ABT,5/30/2017,44.46,45.1,44.21,937.82,8119697
ABT,5/31/2017,45.2,45.75,45.18,937.53,10449789
ABT,6/1/2017,45.52,46.1,45.47,937.09,7385462
ABT,6/2/2017,46.33,46.55,46.15,937.08,6885739
ABT,6/5/2017,46.57,46.75,46.38,936.63,7810647
ABT,6/6/2017,46.58,46.7,46.32,936.4,6048344
ABT,6/7/2017,46.38,46.6,46.23,936.01,4358394
ABT,6/8/2017,46.05,46.98,45.92,935.37,8364417
ABT,6/9/2017,46.81,47.31,46.66,934.8,9117724
ABT,6/12/2017,47.29,47.72,46.83,934.38,7365566
ABT,6/13/2017,47.24,47.67,47.2,934.3,7163673
ABT,6/14/2017,47.46,47.87,47.45,934.16,6076858
ABT,6/15/2017,47.58,48.34,47.37,934.15,9366730
ABT,6/16/2017,48.18,48.38,47.8,934.09,9902210
ABT,6/19/2017,48.34,49.17,48.15,934.01,7409522
ABT,6/20/2017,48.89,49.3,48.75,932.97,8500670
ABT,6/21/2017,48.79,48.93,48.29,932.82,8271765
ABT,6/22/2017,48.6,49.59,48.51,932.26,8714052
ABT,6/23/2017,49.18,49.36,48.96,932.22,9343863
ABT,6/26/2017,49.21,49.45,48.89,932.17,5302582
ABT,6/27/2017,48.95,49.13,48.65,932,3893241
ABT,6/28/2017,48.93,49.02,48.35,931.85,8366287
ABT,6/29/2017,48.73,49.2,48.5,931.66,6048500
ABT,6/30/2017,48.78,49.04,48.61,931.07,4723320
ABT,7/3/2017,48.73,49.04,48.66,930.83,2454764
ABT,7/5/2017,48.72,49.1,48.66,930.6,5637209
ABT,7/6/2017,48.83,48.86,47.9,930.5,5665313
ABT,7/7/2017,48.17,48.48,47.98,930.5,4354311
ABT,7/10/2017,48.42,48.53,48.14,930.39,3480466
ABT,7/11/2017,48.2,48.43,48.04,930.24,4084438
ABT,7/12/2017,48.17,48.69,48,930.09,3906900
ABT,7/13/2017,48.43,48.53,47.83,930.09,7016610
ABT,7/14/2017,48.2,49.1,48.15,929.85,4111007
ABT,7/17/2017,48.91,49.02,48.72,929.68,3358448
ABT,7/18/2017,48.69,48.85,48.28,929.38,4163584
ABT,7/19/2017,48.8,49.47,48.76,929.36,6484975
ABT,7/20/2017,49.68,51.13,49.35,928.8,12331181
ABT,7/21/2017,50.73,50.93,50.49,928.78,7980288
ABT,7/24/2017,50.81,50.99,50.46,927.96,8584349
ABT,7/25/2017,50.98,51,50.62,927.69,5692843
ABT,7/26/2017,50.74,50.81,50.27,927.47,6057053
ABT,7/27/2017,50.32,50.36,49.91,927.33,7370923
ABT,7/28/2017,50.16,50.2,49.51,927.13,5688266
ABT,7/31/2017,,,49.16,927.04,6036176
ABT,8/1/2017,49.21,49.31,48.72,926.79,5098046
ABT,8/2/2017,49.14,49.26,48.79,924.99,4841891
ABT,8/3/2017,49.26,49.29,48.93,924.69,4365652
ABT,8/4/2017,49.24,49.36,49.09,924.52,3334712
ABT,8/7/2017,49.26,49.38,49.1,924.36,2898337
ABT,8/8/2017,49.24,49.24,48.81,923.65,3390714
ABT,8/9/2017,48.76,48.87,48.43,923.59,4102919
ABT,8/10/2017,48.74,48.85,48.05,922.9,4652197
ABT,8/11/2017,48.24,48.77,48.06,922.01,3978902
ABBV,1/3/2017,62.92,63.03,61.94,850.54,9328198
ABBV,1/4/2017,62.64,63.8,62.64,850.5,8674823
ABBV,1/5/2017,63.38,63.95,63.03,850.14,5359393
ABBV,1/6/2017,63.88,64,63.52,849.88,4722267
ABBV,1/9/2017,63.8,64.38,63.75,849.87,8794509
ABBV,1/10/2017,64.05,64.5,63.77,849.85,6523547
ABBV,1/11/2017,63.38,63.64,60.59,849.8,13565179
ABBV,1/12/2017,60.77,61.43,60.42,849.67,8194353
ABBV,1/13/2017,61.35,62.41,61.05,849.53,7295072
ABBV,1/17/2017,61.75,62.04,61.1,849.48,8446663
ABBV,1/18/2017,61.76,62.14,61.32,849.27,5519407
ABBV,1/19/2017,61.45,61.88,61.12,849.08,5384163
ABBV,1/20/2017,61.41,61.77,61.08,848.91,6730041
ABBV,1/23/2017,61.02,61.26,60.68,848.91,5244715
ABBV,1/24/2017,60.91,60.93,59.67,848.78,6642033
ABBV,1/25/2017,60.6,61.63,60.34,848.64,8052806
ABBV,1/26/2017,61.16,61.9,61.07,848.4,7765266
ABBV,1/27/2017,60,61.25,59.52,848.06,14151233
ABBV,1/30/2017,59.91,60.47,59.27,847.81,7792654
ABBV,1/31/2017,60.01,61.32,59.75,847.8,8149764
ABBV,2/1/2017,61.07,61.1,60.27,847.38,5888681
ABBV,2/2/2017,60.65,61.12,60.48,847.27,5365347
ABBV,2/3/2017,60.9,61.06,60.44,847.22,6470271
ABBV,2/6/2017,60.51,60.96,60.35,847.2,5358137
ABBV,2/7/2017,60.65,60.87,60.4,846.82,4210335
ABBV,2/8/2017,60.14,61.02,60.05,846.61,5357808
ABBV,2/9/2017,60.74,61,60.42,846.55,4324649
ABBV,2/10/2017,60.85,61,60.27,846.02,5749160
ABBV,2/13/2017,60.58,60.86,60.43,845.62,6396046
ABBV,2/14/2017,60.44,60.98,60.15,845.61,13562193
ABBV,2/15/2017,60.92,61.84,60.4,845.54,8927630
ABBV,2/16/2017,61.67,61.91,60.81,845.33,5662016
ABBV,2/17/2017,61.54,62.08,61.17,845.24,8124442
ABBV,2/21/2017,61.84,62.11,61.5,845.1,8503519
ABBV,2/22/2017,61.72,61.95,61.3,845.07,6422208
ABBV,2/23/2017,61.68,62.24,61.45,845.04,8057672
ABBV,2/24/2017,61.92,62.23,61.49,845.03,6536399
ABBV,2/27/2017,62.02,62.37,61.68,844.93,5214091
ABBV,2/28/2017,62.11,62.4,61.69,844.93,6756122
ABBV,3/1/2017,62.16,62.93,61.95,844.77,7737382
ABBV,3/2/2017,62.78,63.6,62.6,844.43,8190430
ABBV,3/3/2017,63.11,63.53,62.83,844.36,6125782
ABBV,3/6/2017,63,63.85,62.88,844.14,6837019
ABBV,3/7/2017,63.14,64.14,62.97,843.72,9638038
ABBV,3/8/2017,63.75,64.68,63.5,843.25,7049660
ABBV,3/9/2017,64.14,64.72,64.05,843.2,6957213
ABBV,3/10/2017,65.3,66.45,65.11,843.19,12788109
ABBV,3/13/2017,65.87,65.94,65.3,843.17,7577385
ABBV,3/14/2017,65.88,66.05,65.6,843.06,3728039
ABBV,3/15/2017,65.7,66.79,65.68,842.7,5241216
ABBV,3/16/2017,66.4,66.45,65.55,842.17,5162786
ABBV,3/17/2017,66.04,66.09,65.5,842.1,11288046
ABBV,3/20/2017,65.78,66.01,65.56,841.71,4252114
ABBV,3/21/2017,65.96,66,65.04,841.7,5187438
ABBV,3/22/2017,65.38,65.73,65.1,841.66,5662572
ABBV,3/23/2017,65.52,66.06,65.36,841.65,4099497
ABBV,3/24/2017,65.51,66.12,65.32,841.46,4056311
ABBV,3/27/2017,65.37,66.28,65.24,840.79,4962319
ABBV,3/28/2017,65.96,66.21,65.64,840.63,5067383
ABBV,3/29/2017,65.95,66.27,65.68,840.18,3649941
ABBV,3/30/2017,65.76,65.82,65.25,840.03,3749633
ABBV,3/31/2017,65.46,65.52,65.15,839.95,4057839
ABBV,4/3/2017,65.24,65.59,64.88,839.88,5229561
ABBV,4/4/2017,65.12,65.3,64.83,839.65,3457881
ABBV,4/5/2017,65.23,65.76,64.86,839.57,4396317
ABBV,4/6/2017,65.03,65.2,64.65,839.43,4628438
ABBV,4/7/2017,65.06,65.93,64.83,839.15,6089261
ABBV,4/10/2017,65.5,65.78,64.91,838.96,7136184
ABBV,4/11/2017,64.43,64.43,63.32,838.68,5404537
ABBV,4/12/2017,64.17,64.41,63.67,838.55,6121973
ABBV,4/13/2017,64.24,64.72,64.08,838.51,3896680
ABBV,4/17/2017,64.79,64.97,64.06,838.21,4189518
ABBV,4/18/2017,64.03,64.08,63.12,838.09,4755959
ABBV,4/19/2017,63.9,63.93,63.31,837.32,4057127
ABBV,4/20/2017,63.72,64,63.29,837.31,5708615
ABBV,4/21/2017,63.76,64.29,63.55,837.17,4154869
ABBV,4/24/2017,64.4,65.16,64.26,836.82,7120988
ABBV,4/25/2017,64.94,65.63,64.82,836.74,5352864
ABBV,4/26/2017,65.19,65.92,65.02,836.56,5008927
ABBV,4/27/2017,65.45,67.5,65.12,836.53,11692878
ABBV,4/28/2017,66.06,66.32,65.44,836.52,5521146
ABBV,5/1/2017,66,66.66,65.94,836.39,4575844
ABBV,5/2/2017,66.51,66.68,66.18,835.87,4342819
ABBV,5/3/2017,66.45,66.88,66.21,835.77,4993409
ABBV,5/4/2017,66.74,67.4,66.62,835.74,4287407
ABBV,5/5/2017,67.19,67.22,66.32,835.67,4587787
ABBV,5/8/2017,66.94,66.95,66.14,835.37,4497397
ABBV,5/9/2017,66.2,66.95,65.86,835.24,4395161
ABBV,5/10/2017,66.16,66.23,65.36,835.18,5140246
ABBV,5/11/2017,65.9,65.96,64.66,835.14,7853758
ABBV,5/12/2017,65.27,66.19,65.21,834.85,6093484
ABBV,5/15/2017,66.07,66.85,65.95,834.57,8527854
ABBV,5/16/2017,66.73,66.92,66.33,834.09,6313452
ABBV,5/17/2017,64.98,66.34,64.61,834.03,12771373
ABBV,5/18/2017,65.37,66.1,65.2,834.02,6000963
ABBV,5/19/2017,65.74,66.01,65.31,832.35,6731832
ABBV,5/22/2017,65.55,65.62,64.8,832.15,5541712
ABBV,5/23/2017,65.44,66.26,65.43,831.91,4676497
ABBV,5/24/2017,65.79,66.12,65.57,831.66,3232250
ABBV,5/25/2017,66.06,66.57,65.8,831.5,4058348
ABBV,5/26/2017,66.14,66.41,65.85,831.41,4083006
ABBV,5/30/2017,65.89,66.2,65.81,831.41,4803867
ABBV,5/31/2017,66.24,66.41,65.61,831.33,6935838
ABBV,6/1/2017,66.26,66.72,66.12,831,4554745
ABBV,6/2/2017,66.81,67.31,66.62,830.94,5645994
ABBV,6/5/2017,67.25,67.86,66.88,830.76,4918062
ABBV,6/6/2017,67.48,68.1,67.37,830.63,5494466
ABBV,6/7/2017,68.01,69.32,68.01,830.46,8406339
ABBV,6/8/2017,68.67,69.05,68.34,830.38,6082516
ABBV,6/9/2017,68.8,69.83,68.72,830.06,6159800
ABBV,6/12/2017,69.79,69.9,68.89,829.88,6084294
ABBV,6/13/2017,69.62,70.03,69.42,829.86,5269007
ABBV,6/14/2017,69.48,70.79,69.37,829.59,6639136
ABBV,6/15/2017,70.34,70.65,69.88,829.56,4682694
ABBV,6/16/2017,70.8,71.12,70.49,829.53,9342262
ABBV,6/19/2017,71.11,71.59,70.94,829.28,6396250
ABBV,6/20/2017,71.44,71.81,71.16,829.28,6542849
ABBV,6/21/2017,71.11,71.7,71.05,829.23,6096825
ABBV,6/22/2017,71.49,73.67,71.41,829.08,9998906
ABBV,6/23/2017,73.2,73.49,72.26,829.05,7064455
ABBV,6/26/2017,72.79,72.94,72.41,829.02,4019452
ABBV,6/27/2017,72.7,73.06,72.25,828.72,4490570
ABBV,6/28/2017,72.72,73.54,72.58,828.64,4196191
ABBV,6/29/2017,73.15,73.17,71.91,828.55,4444714
ABBV,6/30/2017,72.57,72.82,72.21,828.17,4729149
ABBV,7/3/2017,72.76,72.99,72.37,828.07,2570706
ABBV,7/5/2017,72.48,72.74,71.99,827.88,4751870
ABBV,7/6/2017,72.24,72.45,71.41,827.78,4372054
ABBV,7/7/2017,72.11,72.11,71.63,827.46,4333674
ABBV,7/10/2017,71.8,72.22,71.58,827.46,3158342
ABBV,7/11/2017,71.89,72.17,71.33,827.24,3535144
ABBV,7/12/2017,71.51,72.13,71.3,827.18,4860230
ABBV,7/13/2017,71.94,72.9,71.67,827.09,5189786
ABBV,7/14/2017,72.62,73.23,72.51,826.01,4335669
ABBV,7/17/2017,73.1,73.47,72.69,825.21,3461573
ABBV,7/18/2017,72.63,72.86,71.75,824.73,5269109
